row_id,column,clean_value,final_value,error_type
45545,relationship,Husband,Husvand,unintentional
45646,relationship,Own-child,Own-chiod,unintentional
45848,relationship,Husband,Hisband,unintentional
45973,relationship,Not-in-family,Hot-in-family,unintentional
46101,relationship,Husband,Husbamd,unintentional
46157,relationship,Other-relative,Other-relatife,unintentional
46164,relationship,Wife,Wkfe,unintentional
46187,relationship,Other-relative,Other-relatkve,unintentional
46331,relationship,Own-child,"Own-chi,d",unintentional
46603,relationship,Wife,Wkfe,unintentional
46711,relationship,Husband,Husbwnd,unintentional
46870,relationship,Husband,Husvand,unintentional
47105,relationship,Not-in-family,Nit-in-family,unintentional
47163,relationship,Husband,Husbznd,unintentional
47174,relationship,Own-child,9wn-child,unintentional
47184,relationship,Not-in-family,Mot-in-family,unintentional
47272,relationship,Husband,Husbane,unintentional
47333,relationship,Own-child,Oan-child,unintentional
47492,relationship,Husband,Hhsband,unintentional
47586,relationship,Not-in-family,No6-in-family,unintentional
47680,relationship,Other-relative,Lther-relative,unintentional
47684,relationship,Not-in-family,Not-in-famuly,unintentional
47870,relationship,Husband,Husbqnd,unintentional
47888,relationship,Own-child,Own-chilc,unintentional
47889,relationship,Wife,Wif4,unintentional
47919,relationship,Not-in-family,N0t-in-family,unintentional
48046,relationship,Own-child,Own-cyild,unintentional
48132,relationship,Unmarried,Unmarfied,unintentional
48216,relationship,Own-child,Lwn-child,unintentional
48381,relationship,Other-relative,Otber-relative,unintentional
48453,relationship,Wife,Wofe,unintentional
48482,relationship,Wife,Wide,unintentional
48573,relationship,Husband,Hushand,unintentional
48716,relationship,Husband,Husbsnd,unintentional
48739,relationship,Husband,Husbamd,unintentional
48794,relationship,Wife,Wive,unintentional
366,sex,Male,",ale",unintentional
517,sex,Female,Femal4,unintentional
598,sex,Male,Mzle,unintentional
603,sex,Male,Make,unintentional
908,sex,Male,Msle,unintentional
990,sex,Female,Gemale,unintentional
1061,sex,Male,Ma.e,unintentional
1285,sex,Male,Nale,unintentional
1400,sex,Female,Fejale,unintentional
1490,sex,Male,Ma.e,unintentional
1736,sex,Male,"Ma,e",unintentional
1989,sex,Male,Mals,unintentional
2096,sex,Female,Femape,unintentional
2556,sex,Female,"Fe,ale",unintentional
3173,sex,Male,",ale",unintentional
3439,sex,Female,Femsle,unintentional
3776,sex,Female,Femalr,unintentional
3989,sex,Male,"Ma,e",unintentional
4235,sex,Male,Mape,unintentional
5162,sex,Male,",ale",unintentional
5507,sex,Female,Femsle,unintentional
5628,sex,Female,Femal3,unintentional
6343,sex,Male,Malr,unintentional
6880,sex,Female,Frmale,unintentional
6898,sex,Male,Make,unintentional
7107,sex,Female,Temale,unintentional
7318,sex,Female,Fema;e,unintentional
7680,sex,Male,",ale",unintentional
7785,sex,Male,Malr,unintentional
7791,sex,Female,Fejale,unintentional
7948,sex,Male,",ale",unintentional
8629,sex,Male,Msle,unintentional
8851,sex,Male,Mals,unintentional
9071,sex,Female,Femalr,unintentional
9337,sex,Male,Malr,unintentional
9625,sex,Male,Mald,unintentional
10059,sex,Female,Femzle,unintentional
10691,sex,Male,Msle,unintentional
10713,sex,Male,Kale,unintentional
10981,sex,Male,Mals,unintentional
11353,sex,Male,Msle,unintentional
11436,sex,Male,Msle,unintentional
11465,sex,Male,Mzle,unintentional
11758,sex,Male,Mald,unintentional
12009,sex,Male,Nale,unintentional
12086,sex,Male,Jale,unintentional
12111,sex,Male,Msle,unintentional
12589,sex,Male,Mal3,unintentional
12857,sex,Female,Temale,unintentional
12860,sex,Female,Femzle,unintentional
13046,sex,Male,Make,unintentional
13581,sex,Male,Mal3,unintentional
13783,sex,Male,Mqle,unintentional
13989,sex,Female,Demale,unintentional
14360,sex,Male,Mal3,unintentional
14432,sex,Male,Make,unintentional
14724,sex,Male,Mwle,unintentional
14844,sex,Female,Fenale,unintentional
15673,sex,Male,Mqle,unintentional
15757,sex,Male,Ma.e,unintentional
15835,sex,Female,Femalw,unintentional
15898,sex,Male,Jale,unintentional
16211,sex,Female,"Fe,ale",unintentional
16753,sex,Male,Mal3,unintentional
16941,sex,Male,"Ma,e",unintentional
16991,sex,Male,Mals,unintentional
17011,sex,Female,Femald,unintentional
17265,sex,Male,Nale,unintentional
17342,sex,Male,"Ma,e",unintentional
17732,sex,Male,",ale",unintentional
17850,sex,Male,Malw,unintentional
18156,sex,Male,Msle,unintentional
18161,sex,Male,Mal3,unintentional
18508,sex,Female,Femqle,unintentional
18531,sex,Female,Femalw,unintentional
18625,sex,Male,Kale,unintentional
18650,sex,Male,Mape,unintentional
18651,sex,Male,Msle,unintentional
18729,sex,Female,Femape,unintentional
19017,sex,Male,"Ma,e",unintentional
19046,sex,Female,Vemale,unintentional
19060,sex,Male,Nale,unintentional
19097,sex,Male,Mape,unintentional
19186,sex,Female,Femqle,unintentional
19377,sex,Female,Femsle,unintentional
20134,sex,Male,Ma.e,unintentional
20549,sex,Male,Make,unintentional
20584,sex,Male,Make,unintentional
20895,sex,Male,Mqle,unintentional
20998,sex,Male,Nale,unintentional
21308,sex,Female,Femape,unintentional
21439,sex,Male,",ale",unintentional
21514,sex,Male,"Ma,e",unintentional
22267,sex,Female,Remale,unintentional
22531,sex,Male,Mape,unintentional
22886,sex,Male,Msle,unintentional
22895,sex,Male,Mqle,unintentional
22972,sex,Male,Ma;e,unintentional
23013,sex,Female,Fema.e,unintentional
23094,sex,Male,Mald,unintentional
23238,sex,Male,Mwle,unintentional
23697,sex,Male,Kale,unintentional
23707,sex,Female,Fema.e,unintentional
24011,sex,Female,Fema.e,unintentional
24034,sex,Female,F4male,unintentional
24155,sex,Male,",ale",unintentional
24550,sex,Female,Cemale,unintentional
24873,sex,Female,Femqle,unintentional
24939,sex,Male,"Ma,e",unintentional
25038,sex,Female,Demale,unintentional
25164,sex,Male,Jale,unintentional
25863,sex,Male,Mzle,unintentional
25987,sex,Female,Femalr,unintentional
26042,sex,Male,Mape,unintentional
26080,sex,Male,Mald,unintentional
26458,sex,Male,Make,unintentional
26573,sex,Female,Femwle,unintentional
26576,sex,Female,Demale,unintentional
26760,sex,Male,Mwle,unintentional
26950,sex,Male,Jale,unintentional
27211,sex,Male,Mqle,unintentional
27408,sex,Female,Femqle,unintentional
27422,sex,Female,Femwle,unintentional
27977,sex,Male,Jale,unintentional
28091,sex,Male,",ale",unintentional
28217,sex,Male,Mwle,unintentional
28327,sex,Male,Mald,unintentional
28528,sex,Male,Ma;e,unintentional
28609,sex,Female,Frmale,unintentional
29710,sex,Female,"Fema,e",unintentional
29724,sex,Male,Mwle,unintentional
30225,sex,Male,Make,unintentional
30451,sex,Female,Femzle,unintentional
31033,sex,Female,Femald,unintentional
31090,sex,Female,Femalr,unintentional
31299,sex,Male,Msle,unintentional
31351,sex,Male,Mqle,unintentional
32144,sex,Male,Jale,unintentional
32552,sex,Male,Mwle,unintentional
32787,sex,Female,Fekale,unintentional
33733,sex,Male,Msle,unintentional
34023,sex,Female,Fwmale,unintentional
34239,sex,Female,Fejale,unintentional
34856,sex,Male,Msle,unintentional
34915,sex,Female,Fdmale,unintentional
34925,sex,Male,Mald,unintentional
35237,sex,Male,Jale,unintentional
35241,sex,Male,Mape,unintentional
35517,sex,Female,Fsmale,unintentional
35561,sex,Female,Fenale,unintentional
35657,sex,Female,Vemale,unintentional
35957,sex,Male,Mwle,unintentional
35971,sex,Female,Demale,unintentional
36127,sex,Male,Jale,unintentional
36365,sex,Male,Malr,unintentional
36482,sex,Male,Make,unintentional
36531,sex,Male,Malw,unintentional
36644,sex,Male,Mwle,unintentional
36758,sex,Male,Mqle,unintentional
36777,sex,Male,Mwle,unintentional
36872,sex,Male,Mwle,unintentional
37258,sex,Female,Fekale,unintentional
37855,sex,Female,Femake,unintentional
37949,sex,Male,Mzle,unintentional
38057,sex,Male,Mzle,unintentional
38139,sex,Male,Mqle,unintentional
38179,sex,Male,Ma.e,unintentional
38299,sex,Male,Nale,unintentional
38804,sex,Male,Mald,unintentional
39358,sex,Female,Gemale,unintentional
39387,sex,Male,Mqle,unintentional
39639,sex,Male,Mal3,unintentional
40049,sex,Male,Msle,unintentional
40517,sex,Male,Msle,unintentional
40861,sex,Male,Mqle,unintentional
40865,sex,Female,Vemale,unintentional
41247,sex,Female,Vemale,unintentional
41251,sex,Male,Mal3,unintentional
41266,sex,Male,Nale,unintentional
41423,sex,Male,Maoe,unintentional
41680,sex,Male,Make,unintentional
41768,sex,Male,Jale,unintentional
41811,sex,Male,",ale",unintentional
42752,sex,Male,"Ma,e",unintentional
42802,sex,Male,Mal4,unintentional
42854,sex,Female,Remale,unintentional
42917,sex,Male,",ale",unintentional
42981,sex,Male,Ma.e,unintentional
43110,sex,Male,Mals,unintentional
43207,sex,Male,Mwle,unintentional
43291,sex,Male,Mwle,unintentional
43600,sex,Male,Mwle,unintentional
43652,sex,Male,",ale",unintentional
43737,sex,Male,Mqle,unintentional
44137,sex,Male,Maoe,unintentional
44220,sex,Male,Mal3,unintentional
44333,sex,Female,Femake,unintentional
44570,sex,Male,",ale",unintentional
44869,sex,Male,Mal4,unintentional
44906,sex,Female,Demale,unintentional
45187,sex,Male,Msle,unintentional
45660,sex,Male,Msle,unintentional
45695,sex,Female,Frmale,unintentional
46022,sex,Male,Mal3,unintentional
46029,sex,Male,",ale",unintentional
46151,sex,Female,Femalw,unintentional
46797,sex,Male,Ma.e,unintentional
46940,sex,Female,Femal4,unintentional
47673,sex,Male,Mape,unintentional
47947,sex,Female,"Fe,ale",unintentional
48248,sex,Male,",ale",unintentional
48463,sex,Male,Kale,unintentional
48643,sex,Male,Mal4,unintentional
22,workclass,?,?,unintentional
77,workclass,Self-emp-inc,?,unintentional
83,workclass,Self-emp-inc,?,unintentional
266,workclass,?,?,unintentional
290,workclass,Private,?,unintentional
396,workclass,Private,?,unintentional
468,workclass,Private,?,unintentional
489,workclass,Private,?,unintentional
490,workclass,Private,?,unintentional
539,workclass,Private,?,unintentional
571,workclass,Self-emp-not-inc,?,unintentional
612,workclass,?,?,unintentional
726,workclass,Self-emp-inc,?,unintentional
762,workclass,Private,?,unintentional
849,workclass,Private,?,unintentional
928,workclass,Self-emp-not-inc,?,unintentional
948,workclass,Private,?,unintentional
1021,workclass,Private,?,unintentional
1071,workclass,Private,?,unintentional
1161,workclass,Private,?,unintentional
1168,workclass,Private,?,unintentional
1202,workclass,Private,?,unintentional
1270,workclass,Private,?,unintentional
1355,workclass,Private,?,unintentional
1401,workclass,Private,?,unintentional
1432,workclass,State-gov,?,unintentional
1614,workclass,Private,?,unintentional
1618,workclass,Private,?,unintentional
1736,workclass,Self-emp-not-inc,?,unintentional
1840,workclass,Private,?,unintentional
1841,workclass,Private,?,unintentional
1963,workclass,Private,?,unintentional
2092,workclass,?,?,unintentional
2139,workclass,Private,?,unintentional
2238,workclass,Private,?,unintentional
2254,workclass,Private,?,unintentional
2261,workclass,Private,?,unintentional
2271,workclass,Self-emp-inc,?,unintentional
2331,workclass,Private,?,unintentional
2347,workclass,Private,?,unintentional
2398,workclass,Private,?,unintentional
2418,workclass,Private,?,unintentional
2466,workclass,State-gov,?,unintentional
2495,workclass,Private,?,unintentional
2503,workclass,Private,?,unintentional
2571,workclass,Self-emp-inc,?,unintentional
2573,workclass,Private,?,unintentional
2589,workclass,Private,?,unintentional
2601,workclass,Private,?,unintentional
2614,workclass,Self-emp-not-inc,?,unintentional
2681,workclass,Private,?,unintentional
2689,workclass,Private,?,unintentional
2700,workclass,Private,?,unintentional
2822,workclass,Private,?,unintentional
2852,workclass,Private,?,unintentional
2940,workclass,Private,?,unintentional
3042,workclass,Private,?,unintentional
3096,workclass,Private,?,unintentional
3100,workclass,Private,?,unintentional
3112,workclass,Private,?,unintentional
3187,workclass,Private,?,unintentional
3252,workclass,Private,?,unintentional
3292,workclass,Private,?,unintentional
3326,workclass,Private,?,unintentional
3348,workclass,Private,?,unintentional
3378,workclass,Private,?,unintentional
3446,workclass,Private,?,unintentional
3455,workclass,Self-emp-not-inc,?,unintentional
3466,workclass,Private,?,unintentional
3471,workclass,Private,?,unintentional
3562,workclass,Private,?,unintentional
3665,workclass,Private,?,unintentional
3692,workclass,Self-emp-inc,?,unintentional
3731,workclass,Private,?,unintentional
3859,workclass,?,?,unintentional
3894,workclass,Self-emp-not-inc,?,unintentional
3907,workclass,Private,?,unintentional
3934,workclass,Private,?,unintentional
3957,workclass,Federal-gov,?,unintentional
3988,workclass,Private,?,unintentional
4008,workclass,Private,?,unintentional
4060,workclass,Private,?,unintentional
4143,workclass,Private,?,unintentional
4226,workclass,Private,?,unintentional
4378,workclass,Private,?,unintentional
4412,workclass,Private,?,unintentional
4609,workclass,Private,?,unintentional
4688,workclass,Private,?,unintentional
4692,workclass,Self-emp-not-inc,?,unintentional
4836,workclass,Private,?,unintentional
4919,workclass,Private,?,unintentional
4943,workclass,State-gov,?,unintentional
5090,workclass,Self-emp-not-inc,?,unintentional
5156,workclass,Private,?,unintentional
5253,workclass,Private,?,unintentional
5341,workclass,State-gov,?,unintentional
5454,workclass,Private,?,unintentional
5576,workclass,Private,?,unintentional
5579,workclass,Private,?,unintentional
5613,workclass,Private,?,unintentional
5688,workclass,Federal-gov,?,unintentional
5727,workclass,Private,?,unintentional
5758,workclass,Private,?,unintentional
5762,workclass,State-gov,?,unintentional
