row_idx,column_name,signal_C1,signal_C2,signal_C3,signal_C4,signal_C5,signal_C6,signal_C7,signal_C8,signal_C9,n_applicable,cell_signal_sum,cell_signal_ratio,row_signal_sum,intent_label,predicted_intent
445,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
445,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
445,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
445,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
445,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
446,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
446,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
446,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
446,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
446,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
447,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
447,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
447,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
447,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
447,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
448,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
448,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
448,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
448,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
448,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
