manip_index,correct_index,feature,ground_truth,predicted,mismatch_type,record_value,correct_value
5932,1977,hours-per-week,1,-1,FN,60,50
5942,1980,hours-per-week,-1,1,FP,400,40
5954,1984,hours-per-week,-1,1,FP,211,21
5957,1985,hours-per-week,1,-1,FN,54,50
5983,1994,hours-per-week,-1,1,FP,403,40
6013,2004,hours-per-week,-1,1,FP,48,40
6029,2009,hours-per-week,-1,1,FP,350,35
6035,2011,hours-per-week,1,-1,FN,34,30
6038,2012,hours-per-week,1,-1,FN,45,40
6047,2015,hours-per-week,-1,1,FP,300,30
6050,2016,hours-per-week,-1,1,FP,55,50
6106,2035,hours-per-week,-1,1,FP,6,60
6110,2036,hours-per-week,-1,1,FP,48,40
6119,2039,hours-per-week,-1,1,FP,45,40
6121,2040,hours-per-week,-1,1,FP,73,37
6125,2041,hours-per-week,-1,1,FP,400,40
6146,2048,hours-per-week,-1,1,FP,500,50
6170,2056,hours-per-week,1,-1,FN,44,40
6176,2058,hours-per-week,-1,1,FP,85,58
6178,2059,hours-per-week,-1,1,FP,403,40
6188,2062,hours-per-week,-1,1,FP,400,40
6209,2069,hours-per-week,-1,1,FP,480,48
6230,2076,hours-per-week,-1,1,FP,243,24
6251,2083,hours-per-week,-1,1,FP,222,22
6253,2084,hours-per-week,-1,1,FP,400,40
6299,2099,hours-per-week,1,-1,FN,45,40
6301,2100,hours-per-week,-1,1,FP,74,47
6332,2110,hours-per-week,-1,1,FP,600,60
6365,2121,hours-per-week,-1,1,FP,28,22
6386,2128,hours-per-week,-1,1,FP,4,40
6413,2137,hours-per-week,-1,1,FP,423,42
6422,2140,hours-per-week,-1,1,FP,84,48
6434,2144,hours-per-week,-1,1,FP,500,50
6440,2146,hours-per-week,-1,1,FP,400,40
6455,2151,hours-per-week,-1,1,FP,44,40
6467,2155,hours-per-week,1,-1,FN,32,28
6470,2156,hours-per-week,-1,1,FP,4,45
6479,2159,hours-per-week,-1,1,FP,4,40
6482,2160,hours-per-week,-1,1,FP,400,40
6496,2165,hours-per-week,-1,1,FP,48,40
6518,2172,hours-per-week,-1,1,FP,400,40
6537,2179,hours-per-week,1,-1,FN,20,15
6560,2186,hours-per-week,-1,1,FP,400,40
6562,2187,hours-per-week,-1,1,FP,70,40
6566,2188,hours-per-week,-1,1,FP,400,40
6610,2203,hours-per-week,-1,1,FP,400,40
6620,2206,hours-per-week,-1,1,FP,54,45
6623,2207,hours-per-week,-1,1,FP,38,20
6626,2208,hours-per-week,-1,1,FP,63,36
6629,2209,hours-per-week,-1,1,FP,400,40
6632,2210,hours-per-week,-1,1,FP,3,30
6656,2218,hours-per-week,-1,1,FP,320,32
6671,2223,hours-per-week,-1,1,FP,400,40
6680,2226,hours-per-week,-1,1,FP,400,40
6713,2237,hours-per-week,-1,1,FP,400,40
6722,2240,hours-per-week,-1,1,FP,4,40
6752,2250,hours-per-week,-1,1,FP,453,45
6758,2252,hours-per-week,-1,1,FP,455,45
6761,2253,hours-per-week,-1,1,FP,600,60
6767,2255,hours-per-week,1,-1,FN,60,50
6779,2259,hours-per-week,-1,1,FP,700,70
6800,2266,hours-per-week,-1,1,FP,53,35
6848,2282,hours-per-week,-1,1,FP,253,25
6850,2283,hours-per-week,-1,1,FP,212,12
6875,2291,hours-per-week,-1,1,FP,200,20
6881,2293,hours-per-week,-1,1,FP,400,40
6884,2294,hours-per-week,-1,1,FP,500,50
6914,2304,hours-per-week,-1,1,FP,400,40
6934,2311,hours-per-week,-1,1,FP,34,40
6938,2312,hours-per-week,-1,1,FP,353,35
6944,2314,hours-per-week,-1,1,FP,400,40
6959,2319,hours-per-week,1,-1,FN,34,30
6976,2325,hours-per-week,-1,1,FP,48,40
6985,2328,hours-per-week,-1,1,FP,400,40
6988,2329,hours-per-week,1,-1,FN,44,40
6998,2332,hours-per-week,-1,1,FP,600,60
7010,2336,hours-per-week,-1,1,FP,500,50
7052,2350,hours-per-week,-1,1,FP,32,23
7063,2354,hours-per-week,-1,1,FP,52,25
7088,2362,hours-per-week,1,-1,FN,50,45
7118,2372,hours-per-week,1,-1,FN,50,45
7124,2374,hours-per-week,-1,1,FP,320,32
7133,2377,hours-per-week,-1,1,FP,150,15
7136,2378,hours-per-week,-1,1,FP,400,40
7139,2379,hours-per-week,-1,1,FP,65,56
7157,2385,hours-per-week,-1,1,FP,400,40
7159,2386,hours-per-week,-1,1,FP,20,30
7196,2398,hours-per-week,-1,1,FP,50,48
7199,2399,hours-per-week,1,-1,FN,34,30
7202,2400,hours-per-week,-1,1,FP,2,24
7249,2416,hours-per-week,-1,1,FP,48,40
7259,2419,hours-per-week,-1,1,FP,4,40
7265,2421,hours-per-week,-1,1,FP,400,40
7267,2422,hours-per-week,-1,1,FP,54,45
7306,2435,hours-per-week,-1,1,FP,3,30
7309,2436,hours-per-week,-1,1,FP,500,50
7312,2437,hours-per-week,1,-1,FN,68,60
7322,2440,hours-per-week,-1,1,FP,233,23
7328,2442,hours-per-week,-1,1,FP,400,40
7339,2446,hours-per-week,-1,1,FP,48,40
7349,2449,hours-per-week,-1,1,FP,400,40
7361,2453,hours-per-week,-1,1,FP,383,38
7400,2466,hours-per-week,-1,1,FP,4040,40
7416,2472,hours-per-week,1,-1,FN,68,60
7436,2478,hours-per-week,-1,1,FP,65,60
7439,2479,hours-per-week,-1,1,FP,48,40
7442,2480,hours-per-week,-1,1,FP,200,20
7475,2491,hours-per-week,-1,1,FP,380,38
7480,2493,hours-per-week,-1,1,FP,400,40
7510,2503,hours-per-week,1,-1,FN,52,40
7513,2504,hours-per-week,1,-1,FN,55,50
7516,2505,hours-per-week,1,-1,FN,44,40
7582,2527,hours-per-week,-1,1,FP,400,40
7592,2530,hours-per-week,-1,1,FP,53,35
7603,2534,hours-per-week,-1,1,FP,55,50
7649,2549,hours-per-week,-1,1,FP,400,40
7657,2552,hours-per-week,1,-1,FN,60,55
7664,2554,hours-per-week,-1,1,FP,400,40
7678,2559,hours-per-week,-1,1,FP,23,32
7709,2569,hours-per-week,1,-1,FN,54,50
7724,2574,hours-per-week,-1,1,FP,250,25
7745,2581,hours-per-week,-1,1,FP,500,50
7754,2584,hours-per-week,-1,1,FP,400,40
7778,2592,hours-per-week,-1,1,FP,353,35
7827,2609,hours-per-week,1,-1,FN,74,70
7837,2612,hours-per-week,-1,1,FP,48,40
7855,2618,hours-per-week,-1,1,FP,82,28
7859,2619,hours-per-week,-1,1,FP,88,8
7861,2620,hours-per-week,-1,1,FP,43,40
7873,2624,hours-per-week,1,-1,FN,44,40
7877,2625,hours-per-week,1,-1,FN,60,55
7886,2628,hours-per-week,-1,1,FP,363,36
7894,2631,hours-per-week,-1,1,FP,200,20
7900,2633,hours-per-week,-1,1,FP,48,40
7916,2638,hours-per-week,-1,1,FP,191,19
7931,2643,hours-per-week,-1,1,FP,54,45
7937,2645,hours-per-week,-1,1,FP,555,55
7939,2646,hours-per-week,-1,1,FP,500,50
7946,2648,hours-per-week,-1,1,FP,54,45
7958,2652,hours-per-week,-1,1,FP,400,40
7970,2656,hours-per-week,-1,1,FP,400,40
7979,2659,hours-per-week,1,-1,FN,34,30
7988,2662,hours-per-week,-1,1,FP,400,40
8012,2670,hours-per-week,-1,1,FP,353,35
8030,2676,hours-per-week,-1,1,FP,400,40
8039,2679,hours-per-week,-1,1,FP,400,40
8081,2693,hours-per-week,1,-1,FN,44,40
8089,2696,hours-per-week,-1,1,FP,500,50
8102,2700,hours-per-week,-1,1,FP,500,50
8132,2710,hours-per-week,-1,1,FP,44,40
8236,2745,hours-per-week,-1,1,FP,420,42
8272,2757,hours-per-week,-1,1,FP,555,55
8294,2764,hours-per-week,-1,1,FP,82,28
8312,2770,hours-per-week,-1,1,FP,54,45
8315,2771,hours-per-week,-1,1,FP,500,50
8324,2774,hours-per-week,-1,1,FP,255,25
8329,2776,hours-per-week,-1,1,FP,48,40
8345,2781,hours-per-week,-1,1,FP,450,45
8369,2789,hours-per-week,-1,1,FP,200,20
8386,2795,hours-per-week,-1,1,FP,34,40
8417,2805,hours-per-week,-1,1,FP,500,50
8438,2812,hours-per-week,-1,1,FP,233,23
8452,2817,hours-per-week,-1,1,FP,42,24
8459,2819,hours-per-week,1,-1,FN,44,40
8461,2820,hours-per-week,-1,1,FP,400,40
8465,2821,hours-per-week,-1,1,FP,51,15
8480,2826,hours-per-week,-1,1,FP,54,45
8498,2832,hours-per-week,-1,1,FP,500,50
8501,2833,hours-per-week,-1,1,FP,500,50
8513,2837,hours-per-week,-1,1,FP,500,50
8515,2838,hours-per-week,-1,1,FP,44,40
8522,2840,hours-per-week,1,-1,FN,44,40
8527,2842,hours-per-week,1,-1,FN,52,40
8560,2853,hours-per-week,-1,1,FP,53,55
8576,2858,hours-per-week,-1,1,FP,480,48
8596,2865,hours-per-week,-1,1,FP,403,40
8600,2866,hours-per-week,-1,1,FP,400,40
8611,2870,hours-per-week,-1,1,FP,5,54
8648,2882,hours-per-week,-1,1,FP,533,53
8651,2883,hours-per-week,-1,1,FP,151,15
8681,2893,hours-per-week,-1,1,FP,400,40
8704,2901,hours-per-week,-1,1,FP,200,20
8717,2905,hours-per-week,1,-1,FN,24,20
8724,2908,hours-per-week,1,-1,FN,28,20
8726,2908,hours-per-week,1,-1,FN,28,20
8747,2915,hours-per-week,-1,1,FP,42,24
8798,2932,hours-per-week,-1,1,FP,200,20
8810,2936,hours-per-week,-1,1,FP,350,35
8839,2946,hours-per-week,-1,1,FP,200,20
8855,2951,hours-per-week,-1,1,FP,400,40
8861,2953,hours-per-week,-1,1,FP,455,45
8882,2960,hours-per-week,-1,1,FP,400,40
8912,2970,hours-per-week,-1,1,FP,400,40
8960,2986,hours-per-week,-1,1,FP,500,50
8978,2992,hours-per-week,-1,1,FP,72,27
8980,2993,hours-per-week,-1,1,FP,4,40
8990,2996,hours-per-week,-1,1,FP,55,50
9029,3009,hours-per-week,-1,1,FP,600,60
9034,3011,hours-per-week,1,-1,FN,44,40
9047,3015,hours-per-week,-1,1,FP,54,45
9056,3018,hours-per-week,-1,1,FP,54,45
9104,3034,hours-per-week,-1,1,FP,444,44
9115,3038,hours-per-week,-1,1,FP,45,40
9127,3042,hours-per-week,-1,1,FP,500,50
9176,3058,hours-per-week,-1,1,FP,400,40
9187,3062,hours-per-week,1,-1,FN,44,40
9191,3063,hours-per-week,-1,1,FP,400,40
9194,3064,hours-per-week,-1,1,FP,350,35
9218,3072,hours-per-week,-1,1,FP,400,40
9272,3090,hours-per-week,-1,1,FP,400,40
9275,3091,hours-per-week,-1,1,FP,600,60
9283,3094,hours-per-week,-1,1,FP,500,50
9311,3103,hours-per-week,-1,1,FP,63,36
9317,3105,hours-per-week,-1,1,FP,400,40
9320,3106,hours-per-week,1,-1,FN,45,40
9329,3109,hours-per-week,-1,1,FP,353,35
9347,3115,hours-per-week,-1,1,FP,54,45
9349,3116,hours-per-week,-1,1,FP,54,45
9359,3119,hours-per-week,-1,1,FP,377,37
9371,3123,hours-per-week,1,-1,FN,40,35
9409,3136,hours-per-week,-1,1,FP,707,70
9416,3138,hours-per-week,-1,1,FP,555,55
9439,3146,hours-per-week,-1,1,FP,63,36
9445,3148,hours-per-week,-1,1,FP,44,40
9506,3168,hours-per-week,-1,1,FP,400,40
9511,3170,hours-per-week,-1,1,FP,400,40
9521,3173,hours-per-week,-1,1,FP,121,12
9536,3178,hours-per-week,-1,1,FP,38,30
9541,3180,hours-per-week,-1,1,FP,69,60
9562,3187,hours-per-week,-1,1,FP,63,36
9577,3192,hours-per-week,-1,1,FP,400,40
9617,3205,hours-per-week,1,-1,FN,44,40
9650,3216,hours-per-week,-1,1,FP,400,40
9656,3218,hours-per-week,1,-1,FN,32,28
9671,3223,hours-per-week,1,-1,FN,45,40
9707,3235,hours-per-week,-1,1,FP,160,16
9716,3238,hours-per-week,-1,1,FP,555,55
9737,3245,hours-per-week,1,-1,FN,44,40
9749,3249,hours-per-week,1,-1,FN,45,40
9754,3251,hours-per-week,-1,1,FP,58,48
9766,3255,hours-per-week,-1,1,FP,49,40
9787,3262,hours-per-week,1,-1,FN,23,15
9836,3278,hours-per-week,-1,1,FP,353,35
9839,3279,hours-per-week,1,-1,FN,59,55
9873,3291,hours-per-week,1,-1,FN,54,50
9911,3303,hours-per-week,-1,1,FP,52,25
9916,3305,hours-per-week,-1,1,FP,4,45
9920,3306,hours-per-week,-1,1,FP,400,40
9974,3324,hours-per-week,-1,1,FP,500,50
10007,3335,hours-per-week,-1,1,FP,400,40
10016,3338,hours-per-week,-1,1,FP,54,45
10028,3342,hours-per-week,-1,1,FP,400,40
10031,3343,hours-per-week,1,-1,FN,44,40
10058,3352,hours-per-week,-1,1,FP,600,60
10073,3357,hours-per-week,-1,1,FP,650,65
10078,3359,hours-per-week,-1,1,FP,48,40
10094,3364,hours-per-week,-1,1,FP,5,52
10127,3375,hours-per-week,-1,1,FP,600,60
10145,3381,hours-per-week,-1,1,FP,650,65
10151,3383,hours-per-week,-1,1,FP,100,10
10173,3391,hours-per-week,1,-1,FN,52,48
10177,3392,hours-per-week,-1,1,FP,54,45
10193,3397,hours-per-week,-1,1,FP,45,40
10214,3404,hours-per-week,-1,1,FP,500,50
10226,3408,hours-per-week,-1,1,FP,500,50
10232,3410,hours-per-week,1,-1,FN,54,50
10274,3424,hours-per-week,-1,1,FP,80,8
10283,3427,hours-per-week,-1,1,FP,400,40
10316,3438,hours-per-week,1,-1,FN,44,40
10343,3447,hours-per-week,-1,1,FP,18,8
10367,3455,hours-per-week,-1,1,FP,600,60
10370,3456,hours-per-week,-1,1,FP,400,40
10382,3460,hours-per-week,-1,1,FP,400,40
10394,3464,hours-per-week,-1,1,FP,160,16
10400,3466,hours-per-week,-1,1,FP,54,45
10411,3470,hours-per-week,-1,1,FP,5,50
10430,3476,hours-per-week,-1,1,FP,84,48
10435,3478,hours-per-week,-1,1,FP,48,40
10448,3482,hours-per-week,-1,1,FP,480,48
10451,3483,hours-per-week,-1,1,FP,150,15
10454,3484,hours-per-week,-1,1,FP,400,40
10457,3485,hours-per-week,-1,1,FP,48,40
10465,3488,hours-per-week,-1,1,FP,42,24
10478,3492,hours-per-week,-1,1,FP,250,25
10517,3505,hours-per-week,-1,1,FP,400,40
10547,3515,hours-per-week,-1,1,FP,400,40
10550,3516,hours-per-week,-1,1,FP,400,40
10591,3530,hours-per-week,-1,1,FP,404,40
10594,3531,hours-per-week,-1,1,FP,1,10
10631,3543,hours-per-week,-1,1,FP,4,40
10655,3551,hours-per-week,-1,1,FP,63,6
10673,3557,hours-per-week,-1,1,FP,455,45
10676,3558,hours-per-week,-1,1,FP,400,40
10721,3573,hours-per-week,-1,1,FP,400,40
10724,3574,hours-per-week,-1,1,FP,400,40
10736,3578,hours-per-week,-1,1,FP,999,99
10745,3581,hours-per-week,-1,1,FP,453,45
10766,3588,hours-per-week,-1,1,FP,250,25
10771,3590,hours-per-week,-1,1,FP,54,45
10792,3597,hours-per-week,-1,1,FP,165,16
10795,3598,hours-per-week,-1,1,FP,200,20
10825,3608,hours-per-week,-1,1,FP,44,40
10847,3615,hours-per-week,-1,1,FP,42,24
10880,3626,hours-per-week,-1,1,FP,420,42
10901,3633,hours-per-week,-1,1,FP,48,40
10919,3639,hours-per-week,-1,1,FP,400,40
10964,3654,hours-per-week,-1,1,FP,5,50
10972,3657,hours-per-week,1,-1,FN,54,50
10979,3659,hours-per-week,-1,1,FP,600,60
11039,3679,hours-per-week,1,-1,FN,44,40
11053,3684,hours-per-week,1,-1,FN,52,40
11060,3686,hours-per-week,-1,1,FP,5,50
11078,3692,hours-per-week,1,-1,FN,32,20
11083,3694,hours-per-week,1,-1,FN,56,48
11117,3705,hours-per-week,-1,1,FP,500,50
11119,3706,hours-per-week,-1,1,FP,500,50
11143,3714,hours-per-week,-1,1,FP,38,40
11162,3720,hours-per-week,-1,1,FP,403,40
11165,3721,hours-per-week,-1,1,FP,31,13
11180,3726,hours-per-week,-1,1,FP,61,16
11183,3727,hours-per-week,-1,1,FP,500,50
11189,3729,hours-per-week,-1,1,FP,500,50
11213,3737,hours-per-week,-1,1,FP,300,30
11237,3745,hours-per-week,-1,1,FP,400,40
11252,3750,hours-per-week,-1,1,FP,53,35
11276,3758,hours-per-week,-1,1,FP,400,40
11308,3769,hours-per-week,-1,1,FP,48,40
11321,3773,hours-per-week,-1,1,FP,500,50
11323,3774,hours-per-week,-1,1,FP,54,45
11348,3782,hours-per-week,-1,1,FP,453,45
11372,3790,hours-per-week,-1,1,FP,500,50
11390,3796,hours-per-week,-1,1,FP,400,40
11399,3799,hours-per-week,-1,1,FP,520,52
11441,3813,hours-per-week,-1,1,FP,53,35
11450,3816,hours-per-week,-1,1,FP,430,43
11473,3824,hours-per-week,-1,1,FP,53,35
11480,3826,hours-per-week,-1,1,FP,484,48
11483,3827,hours-per-week,-1,1,FP,53,35
11513,3837,hours-per-week,-1,1,FP,252,25
11516,3838,hours-per-week,-1,1,FP,500,50
11543,3847,hours-per-week,1,-1,FN,44,40
11548,3849,hours-per-week,-1,1,FP,65,60
11561,3853,hours-per-week,-1,1,FP,83,38
11564,3854,hours-per-week,-1,1,FP,10,1
11582,3860,hours-per-week,-1,1,FP,63,36
11594,3864,hours-per-week,-1,1,FP,400,40
11623,3874,hours-per-week,-1,1,FP,54,45
11635,3878,hours-per-week,-1,1,FP,6,16
11678,3892,hours-per-week,-1,1,FP,53,35
11681,3893,hours-per-week,-1,1,FP,400,40
11717,3905,hours-per-week,-1,1,FP,300,30
11744,3914,hours-per-week,-1,1,FP,555,55
11771,3923,hours-per-week,-1,1,FP,500,50
11776,3925,hours-per-week,-1,1,FP,55,50
11800,3933,hours-per-week,-1,1,FP,555,55
11831,3943,hours-per-week,-1,1,FP,505,50
11849,3949,hours-per-week,-1,1,FP,444,44
11867,3955,hours-per-week,-1,1,FP,400,40
11966,3988,hours-per-week,-1,1,FP,500,50
11992,3997,hours-per-week,-1,1,FP,400,40
11999,3999,hours-per-week,-1,1,FP,65,56
12014,4004,hours-per-week,-1,1,FP,500,50
12023,4007,hours-per-week,-1,1,FP,380,38
12041,4013,hours-per-week,-1,1,FP,200,20
12044,4014,hours-per-week,-1,1,FP,225,25
12062,4020,hours-per-week,-1,1,FP,400,40
12068,4022,hours-per-week,1,-1,FN,44,40
12073,4024,hours-per-week,-1,1,FP,600,60
12095,4031,hours-per-week,1,-1,FN,45,40
12116,4038,hours-per-week,-1,1,FP,400,40
12121,4040,hours-per-week,-1,1,FP,55,50
12158,4052,hours-per-week,-1,1,FP,244,24
12161,4053,hours-per-week,-1,1,FP,400,40
12167,4055,hours-per-week,-1,1,FP,455,45
12176,4058,hours-per-week,-1,1,FP,53,35
12184,4061,hours-per-week,-1,1,FP,400,40
12194,4064,hours-per-week,-1,1,FP,555,55
12206,4068,hours-per-week,1,-1,FN,55,50
12224,4074,hours-per-week,-1,1,FP,500,50
12232,4077,hours-per-week,-1,1,FP,28,20
12271,4090,hours-per-week,-1,1,FP,480,48
12289,4096,hours-per-week,-1,1,FP,34,40
12293,4097,hours-per-week,-1,1,FP,600,60
12320,4106,hours-per-week,-1,1,FP,655,65
12341,4113,hours-per-week,-1,1,FP,74,47
12374,4124,hours-per-week,-1,1,FP,53,35
12413,4137,hours-per-week,1,-1,FN,69,65
12425,4141,hours-per-week,-1,1,FP,4,40
12436,4145,hours-per-week,-1,1,FP,48,40
12451,4150,hours-per-week,-1,1,FP,444,44
12460,4153,hours-per-week,-1,1,FP,35,50
12464,4154,hours-per-week,-1,1,FP,440,40
12523,4174,hours-per-week,-1,1,FP,34,40
12557,4185,hours-per-week,-1,1,FP,244,24
12581,4193,hours-per-week,-1,1,FP,400,40
12620,4206,hours-per-week,-1,1,FP,400,40
12626,4208,hours-per-week,-1,1,FP,600,60
12631,4210,hours-per-week,-1,1,FP,4,40
12637,4212,hours-per-week,-1,1,FP,51,15
12647,4215,hours-per-week,-1,1,FP,400,40
12656,4218,hours-per-week,-1,1,FP,54,45
12665,4221,hours-per-week,1,-1,FN,64,60
12674,4224,hours-per-week,-1,1,FP,53,30
12677,4225,hours-per-week,-1,1,FP,350,35
12680,4226,hours-per-week,-1,1,FP,999,99
12719,4239,hours-per-week,-1,1,FP,53,35
12722,4240,hours-per-week,-1,1,FP,54,45
12734,4244,hours-per-week,-1,1,FP,503,50
12749,4249,hours-per-week,-1,1,FP,53,35
12781,4260,hours-per-week,-1,1,FP,54,45
12784,4261,hours-per-week,-1,1,FP,400,40
12794,4264,hours-per-week,-1,1,FP,500,50
12809,4269,hours-per-week,-1,1,FP,600,60
12833,4277,hours-per-week,-1,1,FP,400,40
12862,4287,hours-per-week,-1,1,FP,655,65
12878,4292,hours-per-week,1,-1,FN,45,40
12883,4294,hours-per-week,-1,1,FP,54,45
12941,4313,hours-per-week,-1,1,FP,400,40
12986,4328,hours-per-week,-1,1,FP,500,50
13073,4357,hours-per-week,-1,1,FP,80,8
13093,4364,hours-per-week,-1,1,FP,53,35
13115,4371,hours-per-week,-1,1,FP,480,48
13121,4373,hours-per-week,-1,1,FP,48,40
13129,4376,hours-per-week,-1,1,FP,34,43
13138,4379,hours-per-week,-1,1,FP,400,40
13175,4391,hours-per-week,1,-1,FN,44,40
13187,4395,hours-per-week,-1,1,FP,600,60
13205,4401,hours-per-week,-1,1,FP,28,20
13216,4405,hours-per-week,-1,1,FP,500,50
13219,4406,hours-per-week,-1,1,FP,69,60
13228,4409,hours-per-week,-1,1,FP,44,40
13235,4411,hours-per-week,-1,1,FP,500,50
13238,4412,hours-per-week,-1,1,FP,373,37
13247,4415,hours-per-week,-1,1,FP,5,55
13253,4417,hours-per-week,-1,1,FP,455,45
13258,4419,hours-per-week,-1,1,FP,54,45
13265,4421,hours-per-week,-1,1,FP,400,40
13280,4426,hours-per-week,-1,1,FP,353,35
13292,4430,hours-per-week,-1,1,FP,1515,15
13306,4435,hours-per-week,-1,1,FP,46,40
13309,4436,hours-per-week,-1,1,FP,4,40
13315,4438,hours-per-week,-1,1,FP,77,70
13334,4444,hours-per-week,-1,1,FP,600,60
13391,4463,hours-per-week,-1,1,FP,400,40
13429,4476,hours-per-week,-1,1,FP,400,40
13433,4477,hours-per-week,-1,1,FP,4,40
13448,4482,hours-per-week,-1,1,FP,200,20
13466,4488,hours-per-week,-1,1,FP,480,48
13522,4507,hours-per-week,1,-1,FN,44,40
13546,4515,hours-per-week,1,-1,FN,63,55
13556,4518,hours-per-week,-1,1,FP,4,40
13565,4521,hours-per-week,-1,1,FP,400,40
13580,4526,hours-per-week,-1,1,FP,563,56
13595,4531,hours-per-week,1,-1,FN,64,60
13609,4536,hours-per-week,1,-1,FN,44,40
13625,4541,hours-per-week,1,-1,FN,60,55
13667,4555,hours-per-week,-1,1,FP,400,40
13714,4571,hours-per-week,-1,1,FP,53,35
13717,4572,hours-per-week,-1,1,FP,74,40
13793,4597,hours-per-week,-1,1,FP,400,40
13819,4606,hours-per-week,-1,1,FP,66,60
13826,4608,hours-per-week,-1,1,FP,400,40
13832,4610,hours-per-week,-1,1,FP,400,40
13844,4614,hours-per-week,-1,1,FP,600,60
13861,4620,hours-per-week,-1,1,FP,433,43
13880,4626,hours-per-week,-1,1,FP,4,40
13943,4647,hours-per-week,-1,1,FP,400,40
13961,4653,hours-per-week,-1,1,FP,400,40
13964,4654,hours-per-week,-1,1,FP,133,13
14009,4669,hours-per-week,-1,1,FP,400,40
14021,4673,hours-per-week,-1,1,FP,5,50
14026,4675,hours-per-week,-1,1,FP,4,40
14048,4682,hours-per-week,-1,1,FP,48,40
14052,4684,hours-per-week,1,-1,FN,60,52
14068,4689,hours-per-week,-1,1,FP,600,60
14099,4699,hours-per-week,-1,1,FP,6,65
14114,4704,hours-per-week,-1,1,FP,400,40
14129,4709,hours-per-week,-1,1,FP,480,48
14141,4713,hours-per-week,-1,1,FP,500,50
14149,4716,hours-per-week,-1,1,FP,835,85
14162,4720,hours-per-week,-1,1,FP,450,45
14178,4726,hours-per-week,-1,1,FP,540,54
14180,4726,hours-per-week,1,-1,FN,64,54
14188,4729,hours-per-week,-1,1,FP,4,40
14194,4731,hours-per-week,-1,1,FP,400,40
14207,4735,hours-per-week,-1,1,FP,700,70
14209,4736,hours-per-week,-1,1,FP,54,45
14213,4737,hours-per-week,-1,1,FP,500,50
14225,4741,hours-per-week,-1,1,FP,400,40
14231,4743,hours-per-week,-1,1,FP,400,40
14237,4745,hours-per-week,-1,1,FP,455,45
14282,4760,hours-per-week,-1,1,FP,454,45
14294,4764,hours-per-week,-1,1,FP,350,35
14303,4767,hours-per-week,-1,1,FP,84,48
14351,4783,hours-per-week,-1,1,FP,100,10
14357,4785,hours-per-week,-1,1,FP,455,45
14366,4788,hours-per-week,-1,1,FP,4,40
14369,4789,hours-per-week,-1,1,FP,544,54
14390,4796,hours-per-week,-1,1,FP,655,65
14393,4797,hours-per-week,-1,1,FP,600,60
14414,4804,hours-per-week,1,-1,FN,44,40
14432,4810,hours-per-week,-1,1,FP,400,40
14434,4811,hours-per-week,-1,1,FP,54,45
14441,4813,hours-per-week,-1,1,FP,320,32
14450,4816,hours-per-week,-1,1,FP,400,40
14453,4817,hours-per-week,-1,1,FP,553,55
14481,4827,hours-per-week,-1,1,FP,630,63
14507,4835,hours-per-week,-1,1,FP,18,10
14534,4844,hours-per-week,-1,1,FP,84,48
14557,4852,hours-per-week,-1,1,FP,500,50
14560,4853,hours-per-week,-1,1,FP,43,4
14563,4854,hours-per-week,-1,1,FP,353,35
14576,4858,hours-per-week,-1,1,FP,161,16
14588,4862,hours-per-week,-1,1,FP,48,40
14594,4864,hours-per-week,-1,1,FP,455,45
14600,4866,hours-per-week,-1,1,FP,350,35
14602,4867,hours-per-week,-1,1,FP,400,40
14605,4868,hours-per-week,-1,1,FP,4,48
14633,4877,hours-per-week,-1,1,FP,22,2
14642,4880,hours-per-week,-1,1,FP,400,40
14660,4886,hours-per-week,-1,1,FP,200,20
14720,4906,hours-per-week,-1,1,FP,460,46
14753,4917,hours-per-week,-1,1,FP,48,40
14821,4940,hours-per-week,-1,1,FP,46,40
14849,4949,hours-per-week,-1,1,FP,333,33
14912,4970,hours-per-week,-1,1,FP,63,6
14915,4971,hours-per-week,-1,1,FP,400,40
14948,4982,hours-per-week,-1,1,FP,555,55
14954,4984,hours-per-week,-1,1,FP,455,45
14962,4987,hours-per-week,-1,1,FP,500,50
14966,4988,hours-per-week,-1,1,FP,500,50
14987,4995,hours-per-week,-1,1,FP,4,48
15011,5003,hours-per-week,-1,1,FP,400,40
15023,5007,hours-per-week,-1,1,FP,353,35
15031,5010,hours-per-week,-1,1,FP,84,48
15057,5019,hours-per-week,-1,1,FP,750,75
15080,5026,hours-per-week,-1,1,FP,800,80
15139,5046,hours-per-week,-1,1,FP,49,40
15146,5048,hours-per-week,-1,1,FP,500,50
15149,5049,hours-per-week,-1,1,FP,600,60
15161,5053,hours-per-week,-1,1,FP,53,35
15166,5055,hours-per-week,-1,1,FP,84,48
15172,5057,hours-per-week,-1,1,FP,48,40
15188,5062,hours-per-week,-1,1,FP,5,53
15215,5071,hours-per-week,-1,1,FP,355,35
15230,5076,hours-per-week,-1,1,FP,480,48
15236,5078,hours-per-week,-1,1,FP,300,30
15242,5080,hours-per-week,-1,1,FP,4,40
15268,5089,hours-per-week,1,-1,FN,44,40
15299,5099,hours-per-week,1,-1,FN,52,40
15302,5100,hours-per-week,-1,1,FP,400,40
15328,5109,hours-per-week,-1,1,FP,38,30
15338,5112,hours-per-week,-1,1,FP,400,40
15344,5114,hours-per-week,-1,1,FP,400,40
15359,5119,hours-per-week,1,-1,FN,44,40
15371,5123,hours-per-week,-1,1,FP,454,45
15380,5126,hours-per-week,-1,1,FP,200,20
15383,5127,hours-per-week,1,-1,FN,44,40
